date,panchayat_id,gp_code,panchayat_name,latitude,longitude,coarse_rain_mm,coarse_tmax_c,coarse_tmin_c,elevation_dem_m,slope_deg,aspect_sin,aspect_cos,terrain_roughness_m,relative_elevation_m,nearest_river,distance_to_river_m,sand_pct,clay_pct,silt_pct,soil_type,month,day_of_year,day_of_year_sin,day_of_year_cos,monsoon_phase,target_rain_binary,target_rain_mm,target_tmax_c,target_tmin_c,chirps_rain_mm,imd_rain_mm,qa_flag
2024-01-01,A1,107777,ADHATA,22.87649999518813,88.53034990659572,0.0,24.8,14.5,7.705604076385498,2.839897989329606,0.9632369258082358,0.268653354268096,0.6842162886321363,1.286935794451967,Ganges,10935.571431218155,5.7,37.5,56.8,non_sandy,1,1,0.017202,0.999852,winter,0,0.09,24.79,14.49,0.0883333012461662,0.0,PASS
2024-01-01,A2,107778,AMDANGA,22.804946779762265,88.50961366450916,0.0,24.8,14.5,4.843319892883301,0.1990772956997829,-0.8465427002597358,-0.5323208211567112,2.773779435668956,-1.9864713416612012,Ganges,14158.797260400808,6.2,35.5,58.3,non_sandy,1,1,0.017202,0.999852,winter,0,0.08,24.81,14.51,0.0806117951869964,0.0,PASS
2024-01-01,A3,107779,BERABERIA,22.77541760455084,88.44586402742692,0.0,24.8,14.5,6.4693708419799805,3.1643471896239643,-0.9917616227036408,0.1280971651998653,2.2124469104892373,-1.72244564166739,Ganges,8686.371674561437,6.2,37.9,55.9,non_sandy,1,1,0.017202,0.999852,winter,0,0.03,24.81,14.51,0.0334790609776973,0.0,PASS
2024-01-01,A4,107780,BODAI,22.7930050666728,88.47801808816678,0.0,24.8,14.5,7.218559265136719,2.849738602731976,0.1385926635428893,0.9903494704457044,2.686684725702067,0.2672335687747571,Ganges,11369.58505495532,5.7,37.9,56.4,non_sandy,1,1,0.017202,0.999852,winter,0,0.06,24.8,14.5,0.0633293539285659,0.0,PASS
2024-01-01,A5,107781,CHANDIGARH,22.865638306682047,88.48422220761489,0.0,24.8,14.5,4.019452095031738,0.6005122503401367,-0.8033238763986519,0.5955423995047233,0.6661302840344966,-0.4589132967073972,Ganges,9459.177717061471,4.7,34.8,60.5,non_sandy,1,1,0.017202,0.999852,winter,0,0.1,24.8,14.5,0.0979467928409576,0.0,PASS
2024-01-01,A6,107782,MARICHA,22.915610145715505,88.52656344194293,0.0,24.8,14.5,8.890922546386719,1.180117140695052,0.2608922161632363,0.9653679358386807,1.9004048962638285,-0.882709680509949,Ganges,6607.86061057882,8.1,37.9,54.0,non_sandy,1,1,0.017202,0.999852,winter,0,0.12,24.81,14.51,0.1164993196725845,0.0,PASS
2024-01-01,A7,107783,SADHANPUR,22.836689283126614,88.50403436810248,0.0,24.8,14.5,7.825629711151123,1.0027727380941038,-0.4711946460321484,0.8820292543621432,2.0597085096925607,-2.375900646871729,Ganges,12590.222600614068,5.0,35.5,59.5,non_sandy,1,1,0.017202,0.999852,winter,0,0.08,24.82,14.52,0.0806117951869964,0.0,PASS
2024-01-01,A8,107784,TARABERIA,22.821180120142344,88.46001493875849,0.0,24.8,14.5,4.903872966766357,0.4959126677009052,0.1003386152991613,-0.9949533467855902,1.5431894448786256,-0.6220468627519811,Ganges,8775.35558906746,6.8,39.1,54.1,non_sandy,1,1,0.017202,0.999852,winter,0,0.06,24.8,14.5,0.0563421435654163,0.0,PASS
2024-01-02,A1,107777,ADHATA,22.87649999518813,88.53034990659572,0.0,23.2,13.1,7.705604076385498,2.839897989329606,0.9632369258082358,0.268653354268096,0.6842162886321363,1.286935794451967,Ganges,10935.571431218155,5.7,37.5,56.8,non_sandy,1,2,0.034398,0.999408,winter,0,0.09,23.19,13.09,0.0883333012461662,0.0,PASS
2024-01-02,A2,107778,AMDANGA,22.804946779762265,88.50961366450916,0.0,23.2,13.1,4.843319892883301,0.1990772956997829,-0.8465427002597358,-0.5323208211567112,2.773779435668956,-1.9864713416612012,Ganges,14158.797260400808,6.2,35.5,58.3,non_sandy,1,2,0.034398,0.999408,winter,0,0.08,23.21,13.11,0.0806117951869964,0.0,PASS
2024-01-02,A3,107779,BERABERIA,22.77541760455084,88.44586402742692,0.0,23.2,13.1,6.4693708419799805,3.1643471896239643,-0.9917616227036408,0.1280971651998653,2.2124469104892373,-1.72244564166739,Ganges,8686.371674561437,6.2,37.9,55.9,non_sandy,1,2,0.034398,0.999408,winter,0,0.03,23.21,13.11,0.0334790609776973,0.0,PASS
2024-01-02,A4,107780,BODAI,22.7930050666728,88.47801808816678,0.0,23.2,13.1,7.218559265136719,2.849738602731976,0.1385926635428893,0.9903494704457044,2.686684725702067,0.2672335687747571,Ganges,11369.58505495532,5.7,37.9,56.4,non_sandy,1,2,0.034398,0.999408,winter,0,0.06,23.2,13.1,0.0633293539285659,0.0,PASS
2024-01-02,A5,107781,CHANDIGARH,22.865638306682047,88.48422220761489,0.0,23.2,13.1,4.019452095031738,0.6005122503401367,-0.8033238763986519,0.5955423995047233,0.6661302840344966,-0.4589132967073972,Ganges,9459.177717061471,4.7,34.8,60.5,non_sandy,1,2,0.034398,0.999408,winter,0,0.1,23.2,13.1,0.0979467928409576,0.0,PASS
2024-01-02,A6,107782,MARICHA,22.915610145715505,88.52656344194293,0.0,23.2,13.1,8.890922546386719,1.180117140695052,0.2608922161632363,0.9653679358386807,1.9004048962638285,-0.882709680509949,Ganges,6607.86061057882,8.1,37.9,54.0,non_sandy,1,2,0.034398,0.999408,winter,0,0.12,23.21,13.11,0.1164993196725845,0.0,PASS
2024-01-02,A7,107783,SADHANPUR,22.836689283126614,88.50403436810248,0.0,23.2,13.1,7.825629711151123,1.0027727380941038,-0.4711946460321484,0.8820292543621432,2.0597085096925607,-2.375900646871729,Ganges,12590.222600614068,5.0,35.5,59.5,non_sandy,1,2,0.034398,0.999408,winter,0,0.08,23.22,13.12,0.0806117951869964,0.0,PASS
2024-01-02,A8,107784,TARABERIA,22.821180120142344,88.46001493875849,0.0,23.2,13.1,4.903872966766357,0.4959126677009052,0.1003386152991613,-0.9949533467855902,1.5431894448786256,-0.6220468627519811,Ganges,8775.35558906746,6.8,39.1,54.1,non_sandy,1,2,0.034398,0.999408,winter,0,0.06,23.2,13.1,0.0563421435654163,0.0,PASS
2024-01-03,A1,107777,ADHATA,22.87649999518813,88.53034990659572,0.0,24.3,12.3,7.705604076385498,2.839897989329606,0.9632369258082358,0.268653354268096,0.6842162886321363,1.286935794451967,Ganges,10935.571431218155,5.7,37.5,56.8,non_sandy,1,3,0.051584,0.998669,winter,0,0.09,24.29,12.29,0.0883333012461662,0.0,PASS
2024-01-03,A2,107778,AMDANGA,22.804946779762265,88.50961366450916,0.0,24.3,12.3,4.843319892883301,0.1990772956997829,-0.8465427002597358,-0.5323208211567112,2.773779435668956,-1.9864713416612012,Ganges,14158.797260400808,6.2,35.5,58.3,non_sandy,1,3,0.051584,0.998669,winter,0,0.08,24.31,12.31,0.0806117951869964,0.0,PASS
2024-01-03,A3,107779,BERABERIA,22.77541760455084,88.44586402742692,0.0,24.3,12.3,6.4693708419799805,3.1643471896239643,-0.9917616227036408,0.1280971651998653,2.2124469104892373,-1.72244564166739,Ganges,8686.371674561437,6.2,37.9,55.9,non_sandy,1,3,0.051584,0.998669,winter,0,0.03,24.31,12.31,0.0334790609776973,0.0,PASS
2024-01-03,A4,107780,BODAI,22.7930050666728,88.47801808816678,0.0,24.3,12.3,7.218559265136719,2.849738602731976,0.1385926635428893,0.9903494704457044,2.686684725702067,0.2672335687747571,Ganges,11369.58505495532,5.7,37.9,56.4,non_sandy,1,3,0.051584,0.998669,winter,0,0.06,24.3,12.3,0.0633293539285659,0.0,PASS
2024-01-03,A5,107781,CHANDIGARH,22.865638306682047,88.48422220761489,0.0,24.3,12.3,4.019452095031738,0.6005122503401367,-0.8033238763986519,0.5955423995047233,0.6661302840344966,-0.4589132967073972,Ganges,9459.177717061471,4.7,34.8,60.5,non_sandy,1,3,0.051584,0.998669,winter,0,0.1,24.3,12.3,0.0979467928409576,0.0,PASS
2024-01-03,A6,107782,MARICHA,22.915610145715505,88.52656344194293,0.0,24.3,12.3,8.890922546386719,1.180117140695052,0.2608922161632363,0.9653679358386807,1.9004048962638285,-0.882709680509949,Ganges,6607.86061057882,8.1,37.9,54.0,non_sandy,1,3,0.051584,0.998669,winter,0,0.12,24.31,12.31,0.1164993196725845,0.0,PASS
2024-01-03,A7,107783,SADHANPUR,22.836689283126614,88.50403436810248,0.0,24.3,12.3,7.825629711151123,1.0027727380941038,-0.4711946460321484,0.8820292543621432,2.0597085096925607,-2.375900646871729,Ganges,12590.222600614068,5.0,35.5,59.5,non_sandy,1,3,0.051584,0.998669,winter,0,0.08,24.32,12.32,0.0806117951869964,0.0,PASS
2024-01-03,A8,107784,TARABERIA,22.821180120142344,88.46001493875849,0.0,24.3,12.3,4.903872966766357,0.4959126677009052,0.1003386152991613,-0.9949533467855902,1.5431894448786256,-0.6220468627519811,Ganges,8775.35558906746,6.8,39.1,54.1,non_sandy,1,3,0.051584,0.998669,winter,0,0.06,24.3,12.3,0.0563421435654163,0.0,PASS
2024-01-04,A1,107777,ADHATA,22.87649999518813,88.53034990659572,0.0,25.1,11.9,7.705604076385498,2.839897989329606,0.9632369258082358,0.268653354268096,0.6842162886321363,1.286935794451967,Ganges,10935.571431218155,5.7,37.5,56.8,non_sandy,1,4,0.068755,0.997634,winter,0,0.09,25.09,11.89,0.0883333012461662,0.0,PASS
2024-01-04,A2,107778,AMDANGA,22.804946779762265,88.50961366450916,0.0,25.1,11.9,4.843319892883301,0.1990772956997829,-0.8465427002597358,-0.5323208211567112,2.773779435668956,-1.9864713416612012,Ganges,14158.797260400808,6.2,35.5,58.3,non_sandy,1,4,0.068755,0.997634,winter,0,0.08,25.11,11.91,0.0806117951869964,0.0,PASS
2024-01-04,A3,107779,BERABERIA,22.77541760455084,88.44586402742692,0.0,25.1,11.9,6.4693708419799805,3.1643471896239643,-0.9917616227036408,0.1280971651998653,2.2124469104892373,-1.72244564166739,Ganges,8686.371674561437,6.2,37.9,55.9,non_sandy,1,4,0.068755,0.997634,winter,0,0.03,25.11,11.91,0.0334790609776973,0.0,PASS
2024-01-04,A4,107780,BODAI,22.7930050666728,88.47801808816678,0.0,25.1,11.9,7.218559265136719,2.849738602731976,0.1385926635428893,0.9903494704457044,2.686684725702067,0.2672335687747571,Ganges,11369.58505495532,5.7,37.9,56.4,non_sandy,1,4,0.068755,0.997634,winter,0,0.06,25.1,11.9,0.0633293539285659,0.0,PASS
2024-01-04,A5,107781,CHANDIGARH,22.865638306682047,88.48422220761489,0.0,25.1,11.9,4.019452095031738,0.6005122503401367,-0.8033238763986519,0.5955423995047233,0.6661302840344966,-0.4589132967073972,Ganges,9459.177717061471,4.7,34.8,60.5,non_sandy,1,4,0.068755,0.997634,winter,0,0.1,25.1,11.9,0.0979467928409576,0.0,PASS
2024-01-04,A6,107782,MARICHA,22.915610145715505,88.52656344194293,0.0,25.1,11.9,8.890922546386719,1.180117140695052,0.2608922161632363,0.9653679358386807,1.9004048962638285,-0.882709680509949,Ganges,6607.86061057882,8.1,37.9,54.0,non_sandy,1,4,0.068755,0.997634,winter,0,0.12,25.11,11.91,0.1164993196725845,0.0,PASS
2024-01-04,A7,107783,SADHANPUR,22.836689283126614,88.50403436810248,0.0,25.1,11.9,7.825629711151123,1.0027727380941038,-0.4711946460321484,0.8820292543621432,2.0597085096925607,-2.375900646871729,Ganges,12590.222600614068,5.0,35.5,59.5,non_sandy,1,4,0.068755,0.997634,winter,0,0.08,25.12,11.92,0.0806117951869964,0.0,PASS
2024-01-04,A8,107784,TARABERIA,22.821180120142344,88.46001493875849,0.0,25.1,11.9,4.903872966766357,0.4959126677009052,0.1003386152991613,-0.9949533467855902,1.5431894448786256,-0.6220468627519811,Ganges,8775.35558906746,6.8,39.1,54.1,non_sandy,1,4,0.068755,0.997634,winter,0,0.06,25.1,11.9,0.0563421435654163,0.0,PASS
2024-01-05,A1,107777,ADHATA,22.87649999518813,88.53034990659572,0.0,25.6,12.6,7.705604076385498,2.839897989329606,0.9632369258082358,0.268653354268096,0.6842162886321363,1.286935794451967,Ganges,10935.571431218155,5.7,37.5,56.8,non_sandy,1,5,0.085906,0.996303,winter,0,0.09,25.59,12.59,0.0883333012461662,0.0,PASS
2024-01-05,A2,107778,AMDANGA,22.804946779762265,88.50961366450916,0.0,25.6,12.6,4.843319892883301,0.1990772956997829,-0.8465427002597358,-0.5323208211567112,2.773779435668956,-1.9864713416612012,Ganges,14158.797260400808,6.2,35.5,58.3,non_sandy,1,5,0.085906,0.996303,winter,0,0.08,25.61,12.61,0.0806117951869964,0.0,PASS
2024-01-05,A3,107779,BERABERIA,22.77541760455084,88.44586402742692,0.0,25.6,12.6,6.4693708419799805,3.1643471896239643,-0.9917616227036408,0.1280971651998653,2.2124469104892373,-1.72244564166739,Ganges,8686.371674561437,6.2,37.9,55.9,non_sandy,1,5,0.085906,0.996303,winter,0,0.03,25.61,12.61,0.0334790609776973,0.0,PASS
2024-01-05,A4,107780,BODAI,22.7930050666728,88.47801808816678,0.0,25.6,12.6,7.218559265136719,2.849738602731976,0.1385926635428893,0.9903494704457044,2.686684725702067,0.2672335687747571,Ganges,11369.58505495532,5.7,37.9,56.4,non_sandy,1,5,0.085906,0.996303,winter,0,0.06,25.6,12.6,0.0633293539285659,0.0,PASS
2024-01-05,A5,107781,CHANDIGARH,22.865638306682047,88.48422220761489,0.0,25.6,12.6,4.019452095031738,0.6005122503401367,-0.8033238763986519,0.5955423995047233,0.6661302840344966,-0.4589132967073972,Ganges,9459.177717061471,4.7,34.8,60.5,non_sandy,1,5,0.085906,0.996303,winter,0,0.1,25.6,12.6,0.0979467928409576,0.0,PASS
2024-01-05,A6,107782,MARICHA,22.915610145715505,88.52656344194293,0.0,25.6,12.6,8.890922546386719,1.180117140695052,0.2608922161632363,0.9653679358386807,1.9004048962638285,-0.882709680509949,Ganges,6607.86061057882,8.1,37.9,54.0,non_sandy,1,5,0.085906,0.996303,winter,0,0.12,25.61,12.61,0.1164993196725845,0.0,PASS
2024-01-05,A7,107783,SADHANPUR,22.836689283126614,88.50403436810248,0.0,25.6,12.6,7.825629711151123,1.0027727380941038,-0.4711946460321484,0.8820292543621432,2.0597085096925607,-2.375900646871729,Ganges,12590.222600614068,5.0,35.5,59.5,non_sandy,1,5,0.085906,0.996303,winter,0,0.08,25.62,12.62,0.0806117951869964,0.0,PASS
2024-01-05,A8,107784,TARABERIA,22.821180120142344,88.46001493875849,0.0,25.6,12.6,4.903872966766357,0.4959126677009052,0.1003386152991613,-0.9949533467855902,1.5431894448786256,-0.6220468627519811,Ganges,8775.35558906746,6.8,39.1,54.1,non_sandy,1,5,0.085906,0.996303,winter,0,0.06,25.6,12.6,0.0563421435654163,0.0,PASS
2024-01-06,A1,107777,ADHATA,22.87649999518813,88.53034990659572,0.0,26.3,13.0,7.705604076385498,2.839897989329606,0.9632369258082358,0.268653354268096,0.6842162886321363,1.286935794451967,Ganges,10935.571431218155,5.7,37.5,56.8,non_sandy,1,6,0.103031,0.994678,winter,0,0.0,26.29,12.99,0.0,0.0,PASS
2024-01-06,A2,107778,AMDANGA,22.804946779762265,88.50961366450916,0.0,26.3,13.0,4.843319892883301,0.1990772956997829,-0.8465427002597358,-0.5323208211567112,2.773779435668956,-1.9864713416612012,Ganges,14158.797260400808,6.2,35.5,58.3,non_sandy,1,6,0.103031,0.994678,winter,0,0.0,26.31,13.01,0.0,0.0,PASS
2024-01-06,A3,107779,BERABERIA,22.77541760455084,88.44586402742692,0.0,26.3,13.0,6.4693708419799805,3.1643471896239643,-0.9917616227036408,0.1280971651998653,2.2124469104892373,-1.72244564166739,Ganges,8686.371674561437,6.2,37.9,55.9,non_sandy,1,6,0.103031,0.994678,winter,0,0.0,26.31,13.01,0.0039516617543995,0.0,PASS
2024-01-06,A4,107780,BODAI,22.7930050666728,88.47801808816678,0.0,26.3,13.0,7.218559265136719,2.849738602731976,0.1385926635428893,0.9903494704457044,2.686684725702067,0.2672335687747571,Ganges,11369.58505495532,5.7,37.9,56.4,non_sandy,1,6,0.103031,0.994678,winter,0,0.0,26.3,13.0,0.0025901433546096,0.0,PASS
2024-01-06,A5,107781,CHANDIGARH,22.865638306682047,88.48422220761489,0.0,26.3,13.0,4.019452095031738,0.6005122503401367,-0.8033238763986519,0.5955423995047233,0.6661302840344966,-0.4589132967073972,Ganges,9459.177717061471,4.7,34.8,60.5,non_sandy,1,6,0.103031,0.994678,winter,0,0.0,26.3,13.0,0.0022240036632865,0.0,PASS
2024-01-06,A6,107782,MARICHA,22.915610145715505,88.52656344194293,0.0,26.3,13.0,8.890922546386719,1.180117140695052,0.2608922161632363,0.9653679358386807,1.9004048962638285,-0.882709680509949,Ganges,6607.86061057882,8.1,37.9,54.0,non_sandy,1,6,0.103031,0.994678,winter,0,0.0,26.31,13.01,0.0,0.0,PASS
2024-01-06,A7,107783,SADHANPUR,22.836689283126614,88.50403436810248,0.0,26.3,13.0,7.825629711151123,1.0027727380941038,-0.4711946460321484,0.8820292543621432,2.0597085096925607,-2.375900646871729,Ganges,12590.222600614068,5.0,35.5,59.5,non_sandy,1,6,0.103031,0.994678,winter,0,0.0,26.32,13.02,0.0,0.0,PASS
2024-01-06,A8,107784,TARABERIA,22.821180120142344,88.46001493875849,0.0,26.3,13.0,4.903872966766357,0.4959126677009052,0.1003386152991613,-0.9949533467855902,1.5431894448786256,-0.6220468627519811,Ganges,8775.35558906746,6.8,39.1,54.1,non_sandy,1,6,0.103031,0.994678,winter,0,0.0,26.3,13.0,0.0022412298712879,0.0,PASS
2024-01-07,A1,107777,ADHATA,22.87649999518813,88.53034990659572,0.0,25.9,15.0,7.705604076385498,2.839897989329606,0.9632369258082358,0.268653354268096,0.6842162886321363,1.286935794451967,Ganges,10935.571431218155,5.7,37.5,56.8,non_sandy,1,7,0.120126,0.992759,winter,0,0.26,25.89,14.99,0.264468640089035,0.0,PASS
2024-01-07,A2,107778,AMDANGA,22.804946779762265,88.50961366450916,0.0,25.9,15.0,4.843319892883301,0.1990772956997829,-0.8465427002597358,-0.5323208211567112,2.773779435668956,-1.9864713416612012,Ganges,14158.797260400808,6.2,35.5,58.3,non_sandy,1,7,0.120126,0.992759,winter,0,0.21,25.91,15.01,0.2070510983467102,0.0,PASS
2024-01-07,A3,107779,BERABERIA,22.77541760455084,88.44586402742692,0.0,25.9,15.0,6.4693708419799805,3.1643471896239643,-0.9917616227036408,0.1280971651998653,2.2124469104892373,-1.72244564166739,Ganges,8686.371674561437,6.2,37.9,55.9,non_sandy,1,7,0.120126,0.992759,winter,0,0.22,25.91,15.01,0.2158461660146713,0.0,PASS
2024-01-07,A4,107780,BODAI,22.7930050666728,88.47801808816678,0.0,25.9,15.0,7.218559265136719,2.849738602731976,0.1385926635428893,0.9903494704457044,2.686684725702067,0.2672335687747571,Ganges,11369.58505495532,5.7,37.9,56.4,non_sandy,1,7,0.120126,0.992759,winter,0,0.2,25.9,15.0,0.2002810686826706,0.0,PASS
2024-01-07,A5,107781,CHANDIGARH,22.865638306682047,88.48422220761489,0.0,25.9,15.0,4.019452095031738,0.6005122503401367,-0.8033238763986519,0.5955423995047233,0.6661302840344966,-0.4589132967073972,Ganges,9459.177717061471,4.7,34.8,60.5,non_sandy,1,7,0.120126,0.992759,winter,0,0.4,25.9,15.0,0.4013010859489441,0.0,PASS
2024-01-07,A6,107782,MARICHA,22.915610145715505,88.52656344194293,0.0,25.9,15.0,8.890922546386719,1.180117140695052,0.2608922161632363,0.9653679358386807,1.9004048962638285,-0.882709680509949,Ganges,6607.86061057882,8.1,37.9,54.0,non_sandy,1,7,0.120126,0.992759,winter,0,0.39,25.91,15.01,0.3868657350540161,0.0,PASS
2024-01-07,A7,107783,SADHANPUR,22.836689283126614,88.50403436810248,0.0,25.9,15.0,7.825629711151123,1.0027727380941038,-0.4711946460321484,0.8820292543621432,2.0597085096925607,-2.375900646871729,Ganges,12590.222600614068,5.0,35.5,59.5,non_sandy,1,7,0.120126,0.992759,winter,0,0.21,25.92,15.02,0.2070510983467102,0.0,PASS
2024-01-07,A8,107784,TARABERIA,22.821180120142344,88.46001493875849,0.0,25.9,15.0,4.903872966766357,0.4959126677009052,0.1003386152991613,-0.9949533467855902,1.5431894448786256,-0.6220468627519811,Ganges,8775.35558906746,6.8,39.1,54.1,non_sandy,1,7,0.120126,0.992759,winter,0,0.26,25.9,15.0,0.2599670588970184,0.0,PASS
2024-01-08,A1,107777,ADHATA,22.87649999518813,88.53034990659572,0.0,25.6,15.2,7.705604076385498,2.839897989329606,0.9632369258082358,0.268653354268096,0.6842162886321363,1.286935794451967,Ganges,10935.571431218155,5.7,37.5,56.8,non_sandy,1,8,0.137185,0.990545,winter,0,0.4,25.59,15.19,0.400512158870697,0.0,PASS
2024-01-08,A2,107778,AMDANGA,22.804946779762265,88.50961366450916,0.0,25.6,15.2,4.843319892883301,0.1990772956997829,-0.8465427002597358,-0.5323208211567112,2.773779435668956,-1.9864713416612012,Ganges,14158.797260400808,6.2,35.5,58.3,non_sandy,1,8,0.137185,0.990545,winter,0,0.45,25.61,15.21,0.4523295164108276,0.0,PASS
2024-01-08,A3,107779,BERABERIA,22.77541760455084,88.44586402742692,0.0,25.6,15.2,6.4693708419799805,3.1643471896239643,-0.9917616227036408,0.1280971651998653,2.2124469104892373,-1.72244564166739,Ganges,8686.371674561437,6.2,37.9,55.9,non_sandy,1,8,0.137185,0.990545,winter,0,0.2,25.61,15.21,0.2043115496635437,0.0,PASS
2024-01-08,A4,107780,BODAI,22.7930050666728,88.47801808816678,0.0,25.6,15.2,7.218559265136719,2.849738602731976,0.1385926635428893,0.9903494704457044,2.686684725702067,0.2672335687747571,Ganges,11369.58505495532,5.7,37.9,56.4,non_sandy,1,8,0.137185,0.990545,winter,0,0.34,25.6,15.2,0.3355284333229065,0.0,PASS
2024-01-08,A5,107781,CHANDIGARH,22.865638306682047,88.48422220761489,0.0,25.6,15.2,4.019452095031738,0.6005122503401367,-0.8033238763986519,0.5955423995047233,0.6661302840344966,-0.4589132967073972,Ganges,9459.177717061471,4.7,34.8,60.5,non_sandy,1,8,0.137185,0.990545,winter,0,0.4,25.6,15.2,0.4005150198936462,0.0,PASS
2024-01-08,A6,107782,MARICHA,22.915610145715505,88.52656344194293,0.0,25.6,15.2,8.890922546386719,1.180117140695052,0.2608922161632363,0.9653679358386807,1.9004048962638285,-0.882709680509949,Ganges,6607.86061057882,8.1,37.9,54.0,non_sandy,1,8,0.137185,0.990545,winter,0,0.42,25.61,15.21,0.4237602651119232,0.0,PASS
2024-01-08,A7,107783,SADHANPUR,22.836689283126614,88.50403436810248,0.0,25.6,15.2,7.825629711151123,1.0027727380941038,-0.4711946460321484,0.8820292543621432,2.0597085096925607,-2.375900646871729,Ganges,12590.222600614068,5.0,35.5,59.5,non_sandy,1,8,0.137185,0.990545,winter,0,0.45,25.62,15.22,0.4523295164108276,0.0,PASS
2024-01-08,A8,107784,TARABERIA,22.821180120142344,88.46001493875849,0.0,25.6,15.2,4.903872966766357,0.4959126677009052,0.1003386152991613,-0.9949533467855902,1.5431894448786256,-0.6220468627519811,Ganges,8775.35558906746,6.8,39.1,54.1,non_sandy,1,8,0.137185,0.990545,winter,0,0.33,25.6,15.2,0.3328128159046173,0.0,PASS
2024-01-09,A1,107777,ADHATA,22.87649999518813,88.53034990659572,0.0,25.0,13.6,7.705604076385498,2.839897989329606,0.9632369258082358,0.268653354268096,0.6842162886321363,1.286935794451967,Ganges,10935.571431218155,5.7,37.5,56.8,non_sandy,1,9,0.154204,0.988039,winter,0,0.0,24.99,13.59,0.0,0.0,PASS
2024-01-09,A2,107778,AMDANGA,22.804946779762265,88.50961366450916,0.0,25.0,13.6,4.843319892883301,0.1990772956997829,-0.8465427002597358,-0.5323208211567112,2.773779435668956,-1.9864713416612012,Ganges,14158.797260400808,6.2,35.5,58.3,non_sandy,1,9,0.154204,0.988039,winter,0,0.0,25.01,13.61,0.0,0.0,PASS
2024-01-09,A3,107779,BERABERIA,22.77541760455084,88.44586402742692,0.0,25.0,13.6,6.4693708419799805,3.1643471896239643,-0.9917616227036408,0.1280971651998653,2.2124469104892373,-1.72244564166739,Ganges,8686.371674561437,6.2,37.9,55.9,non_sandy,1,9,0.154204,0.988039,winter,0,0.0,25.01,13.61,0.0,0.0,PASS
2024-01-09,A4,107780,BODAI,22.7930050666728,88.47801808816678,0.0,25.0,13.6,7.218559265136719,2.849738602731976,0.1385926635428893,0.9903494704457044,2.686684725702067,0.2672335687747571,Ganges,11369.58505495532,5.7,37.9,56.4,non_sandy,1,9,0.154204,0.988039,winter,0,0.0,25.0,13.6,0.0,0.0,PASS
2024-01-09,A5,107781,CHANDIGARH,22.865638306682047,88.48422220761489,0.0,25.0,13.6,4.019452095031738,0.6005122503401367,-0.8033238763986519,0.5955423995047233,0.6661302840344966,-0.4589132967073972,Ganges,9459.177717061471,4.7,34.8,60.5,non_sandy,1,9,0.154204,0.988039,winter,0,0.0,25.0,13.6,0.0,0.0,PASS
2024-01-09,A6,107782,MARICHA,22.915610145715505,88.52656344194293,0.0,25.0,13.6,8.890922546386719,1.180117140695052,0.2608922161632363,0.9653679358386807,1.9004048962638285,-0.882709680509949,Ganges,6607.86061057882,8.1,37.9,54.0,non_sandy,1,9,0.154204,0.988039,winter,0,0.0,25.01,13.61,0.0,0.0,PASS
2024-01-09,A7,107783,SADHANPUR,22.836689283126614,88.50403436810248,0.0,25.0,13.6,7.825629711151123,1.0027727380941038,-0.4711946460321484,0.8820292543621432,2.0597085096925607,-2.375900646871729,Ganges,12590.222600614068,5.0,35.5,59.5,non_sandy,1,9,0.154204,0.988039,winter,0,0.0,25.02,13.62,0.0,0.0,PASS
2024-01-09,A8,107784,TARABERIA,22.821180120142344,88.46001493875849,0.0,25.0,13.6,4.903872966766357,0.4959126677009052,0.1003386152991613,-0.9949533467855902,1.5431894448786256,-0.6220468627519811,Ganges,8775.35558906746,6.8,39.1,54.1,non_sandy,1,9,0.154204,0.988039,winter,0,0.0,25.0,13.6,0.0,0.0,PASS
2024-01-10,A1,107777,ADHATA,22.87649999518813,88.53034990659572,0.0,25.6,12.5,7.705604076385498,2.839897989329606,0.9632369258082358,0.268653354268096,0.6842162886321363,1.286935794451967,Ganges,10935.571431218155,5.7,37.5,56.8,non_sandy,1,10,0.171177,0.98524,winter,0,0.09,25.59,12.49,0.0881965234875679,0.0,PASS
2024-01-10,A2,107778,AMDANGA,22.804946779762265,88.50961366450916,0.0,25.6,12.5,4.843319892883301,0.1990772956997829,-0.8465427002597358,-0.5323208211567112,2.773779435668956,-1.9864713416612012,Ganges,14158.797260400808,6.2,35.5,58.3,non_sandy,1,10,0.171177,0.98524,winter,0,0.11,25.61,12.51,0.1070119515061378,0.0,PASS
2024-01-10,A3,107779,BERABERIA,22.77541760455084,88.44586402742692,0.0,25.6,12.5,6.4693708419799805,3.1643471896239643,-0.9917616227036408,0.1280971651998653,2.2124469104892373,-1.72244564166739,Ganges,8686.371674561437,6.2,37.9,55.9,non_sandy,1,10,0.171177,0.98524,winter,0,0.05,25.61,12.51,0.0500899776816368,0.0,PASS
2024-01-10,A4,107780,BODAI,22.7930050666728,88.47801808816678,0.0,25.6,12.5,7.218559265136719,2.849738602731976,0.1385926635428893,0.9903494704457044,2.686684725702067,0.2672335687747571,Ganges,11369.58505495532,5.7,37.9,56.4,non_sandy,1,10,0.171177,0.98524,winter,0,0.08,25.6,12.5,0.0832345858216285,0.0,PASS
